genres,release_year,playtime_forever,user_id
"adventure, casual, indie",2017,493.0,Murdocgreenskin
"adventure, casual, indie",2017,493.0,McWelshmen
"adventure, casual, indie",2017,493.0,Arishaz
"adventure, casual, indie",2017,493.0,nazztic
"adventure, casual, indie",2017,493.0,SECHSACHTACHT
"adventure, casual, indie",2017,493.0,ustupit
"adventure, casual, indie",2017,493.0,nogginess
"adventure, casual, indie",2017,493.0,Shad3Gam3r
"adventure, casual, indie",2017,493.0,76561198074557309
"adventure, casual, indie",2017,493.0,76561198084047806
"adventure, casual, indie",2017,493.0,76561198208354743
"adventure, casual, indie",2017,493.0,ComputerTheGamer
"adventure, casual, indie",2017,493.0,robsonrrs
"adventure, casual, indie",2017,493.0,76561198134824579
"adventure, casual, indie",2017,493.0,76561198081411302
"adventure, casual, indie",2017,493.0,76561198075924081
"adventure, casual, indie",2017,493.0,Capscain
"adventure, casual, indie",2017,493.0,pc1000
"adventure, casual, indie",2017,493.0,76561198179209941
"adventure, casual, indie",2017,493.0,Kingretroofswagland
"adventure, casual, indie",2017,493.0,riletyface
"adventure, casual, indie",2017,493.0,sponseredbypornhub_
"adventure, casual, indie",2017,493.0,darakrys
"adventure, casual, indie",2017,493.0,Rubbercube
"adventure, casual, indie",2017,493.0,Rubbercube
"adventure, casual, indie",2017,493.0,76561198039832932
"adventure, casual, indie",2017,493.0,FuckingWallNuts
"adventure, casual, indie",2017,493.0,sesepe
"adventure, casual, indie",2017,493.0,shapes2004
"adventure, casual, indie",2017,493.0,swagatron2000
"adventure, casual, indie",2017,493.0,76561198075806576
"adventure, casual, indie",2017,493.0,Sopa00
"adventure, casual, indie",2017,493.0,616333
"adventure, casual, indie",2017,493.0,76561198090302241
"adventure, casual, indie",2017,493.0,76561198036881631
"adventure, casual, indie",2017,493.0,76561198089346291
"adventure, casual, indie",2017,493.0,76561198111412996
"adventure, casual, indie",2017,493.0,bountyassassin4
"adventure, casual, indie",2017,493.0,noscopedninja
"adventure, casual, indie",2017,493.0,76561198021586407
"adventure, casual, indie",2017,493.0,Nxit
"adventure, casual, indie",2017,493.0,76561198083911488
"adventure, casual, indie",2017,493.0,angstyteen
"adventure, casual, indie",2017,493.0,Frituplay
"adventure, casual, indie",2017,493.0,76561198037228389
"adventure, casual, indie",2017,493.0,gamerxxx21
"adventure, casual, indie",2017,493.0,golin45
"adventure, casual, indie",2017,493.0,Giggity420
"adventure, casual, indie",2017,493.0,TheHolyPotato57
"adventure, casual, indie",2017,493.0,WatchAnimeEveryDay
"adventure, casual, indie",2017,493.0,tomeyoung
"adventure, casual, indie",2017,493.0,tomeyoung
"adventure, casual, indie",2017,493.0,dragonphoenix34
"adventure, casual, indie",2017,493.0,76561198083097927
"adventure, casual, indie",2017,493.0,Ultrablue2258
"adventure, casual, indie",2017,493.0,idid911lmao
"adventure, casual, indie",2017,493.0,76561198103139418
"adventure, casual, indie",2017,493.0,76561198034898515
"adventure, casual, indie",2017,493.0,uzzumymw
"adventure, casual, indie",2017,493.0,vegetox
"adventure, casual, indie",2017,493.0,12das
"adventure, casual, indie",2017,493.0,76561198042666584
"adventure, casual, indie",2017,493.0,WardPearce
"adventure, casual, indie",2017,493.0,76561198079662648
"adventure, casual, indie",2017,493.0,76561198058864606
"adventure, casual, indie",2017,493.0,99kk
"adventure, casual, indie",2017,493.0,XeroChances
"adventure, casual, indie",2017,493.0,xXPERT_HUNTERx
"adventure, casual, indie",2017,493.0,76561198068696167
"adventure, casual, indie",2017,493.0,z3man12
"adventure, casual, indie",2017,493.0,Sabdoor
"adventure, casual, indie",2017,493.0,Dankest-Meme
"adventure, casual, indie",2017,493.0,mordredinhafofs
"adventure, casual, indie",2017,493.0,76561198097747661
"adventure, casual, indie",2017,493.0,76561198061652531
"adventure, casual, indie",2017,493.0,Exphia
"adventure, casual, indie",2017,493.0,76561198112871140
"adventure, casual, indie",2017,493.0,TheIvanloco4
"adventure, casual, indie",2017,493.0,John_J_Rambo
"adventure, casual, indie",2017,493.0,Wangachung
"adventure, casual, indie",2017,493.0,mark3888
"adventure, casual, indie",2017,493.0,76561198050236419
"adventure, casual, indie",2017,493.0,76561198059611709
"adventure, casual, indie",2017,493.0,chanonth1
"adventure, casual, indie",2017,493.0,SC3SynC
"adventure, casual, indie",2017,493.0,Predator_XD
"adventure, casual, indie",2017,493.0,76561198194147630
"adventure, casual, indie",2017,493.0,76561198086834544
"adventure, casual, indie",2017,493.0,76561198084567211
"adventure, casual, indie",2017,493.0,once-i-was-7-years-old
"adventure, casual, indie",2017,493.0,76561198086392619
"adventure, casual, indie",2017,493.0,Dankulicious
"adventure, casual, indie",2017,493.0,Mintez
"adventure, casual, indie",2017,493.0,poohgoddevil
"adventure, casual, indie",2017,493.0,LoiroG
"adventure, casual, indie",2017,493.0,76561198068887466
"adventure, casual, indie",2017,493.0,28042005
"adventure, casual, indie",2017,493.0,76561198117985210
"adventure, casual, indie",2017,493.0,76561198117985210
"adventure, casual, indie",2017,493.0,Potter2544
"adventure, casual, indie",2017,493.0,KunGHill
"adventure, casual, indie",2017,493.0,76561198154995501
"adventure, casual, indie",2017,493.0,76561198094589246
"adventure, casual, indie",2017,493.0,martzeo
"adventure, casual, indie",2017,493.0,Nanaya_Shiki
"adventure, casual, indie",2017,493.0,EnderWiz
"adventure, casual, indie",2017,493.0,KinkyBird
"adventure, casual, indie",2017,493.0,B1xG7
"adventure, casual, indie",2017,493.0,WaFelekPL
"adventure, casual, indie",2017,493.0,Hati_Hati_Hati_Hati_Hati_Hati
"adventure, casual, indie",2017,493.0,76561198051961590
"adventure, casual, indie",2017,493.0,76561198077853581
"adventure, casual, indie",2017,493.0,adobeflash
"adventure, casual, indie",2017,493.0,76561198063714964
"adventure, casual, indie",2017,493.0,aamonrai132
"adventure, casual, indie",2017,493.0,InSAnE7331
"adventure, casual, indie",2017,493.0,collardmemes
"adventure, casual, indie",2017,493.0,76561198087266823
"adventure, casual, indie",2017,493.0,76561198080976868
"adventure, casual, indie",2017,493.0,Smithagent
"adventure, casual, indie",2017,493.0,76561198077058176
"adventure, casual, indie",2017,493.0,andrewmin2
"adventure, casual, indie",2017,493.0,ArchyRival
"adventure, casual, indie",2017,493.0,76561198089915749
"adventure, casual, indie",2017,493.0,OfficialBread
"adventure, casual, indie",2017,493.0,autismothe1
"adventure, casual, indie",2017,493.0,AutoKills
"adventure, casual, indie",2017,493.0,Awesomeman204
"adventure, casual, indie",2017,493.0,76561198068655726
"adventure, casual, indie",2017,493.0,stopreadingthisthing
"adventure, casual, indie",2017,493.0,jefrau10
"adventure, casual, indie",2017,493.0,bauluci
"adventure, casual, indie",2017,493.0,76561198192790182
"adventure, casual, indie",2017,493.0,76561198068717523
"adventure, casual, indie",2017,493.0,76561198059654080
"adventure, casual, indie",2017,493.0,LuizDoCl4ck
"adventure, casual, indie",2017,493.0,wannabefam0us
"adventure, casual, indie",2017,493.0,76561198053721457
"adventure, casual, indie",2017,493.0,76561197999054744
"adventure, casual, indie",2017,493.0,birdpleb
"adventure, casual, indie",2017,493.0,8008123
"adventure, casual, indie",2017,493.0,Killerbadboys
"adventure, casual, indie",2017,493.0,76561198089242036
"adventure, casual, indie",2017,493.0,dumbassscout2005
"adventure, casual, indie",2017,493.0,76561198085327867
"adventure, casual, indie",2017,493.0,dedwick
"adventure, casual, indie",2017,493.0,76561198055853962
"adventure, casual, indie",2017,493.0,76561198084056692
"adventure, casual, indie",2017,493.0,76561198060483116
"adventure, casual, indie",2017,493.0,Caliace
"adventure, casual, indie",2017,493.0,awesomerz3
"adventure, casual, indie",2017,493.0,76561198100282394
"adventure, casual, indie",2017,493.0,ehrrhanwjr12
"adventure, casual, indie",2017,493.0,GTAadam
"adventure, casual, indie",2017,493.0,ceffly
"adventure, casual, indie",2017,493.0,notcoralee
"adventure, casual, indie",2017,493.0,SoleSaliva
"adventure, casual, indie",2017,493.0,76561198077820914
"adventure, casual, indie",2017,493.0,76561197960467275
"adventure, casual, indie",2017,493.0,ANUUCHEEKIBREEKIUVDAMKI
"adventure, casual, indie",2017,493.0,76561198059789255
"adventure, casual, indie",2017,493.0,iliakitmail
"adventure, casual, indie",2017,493.0,76561198069821673
"adventure, casual, indie",2017,493.0,cry0sin
"adventure, casual, indie",2017,493.0,76561198106988051
"adventure, casual, indie",2017,493.0,D3LTAS-L1GHT
"adventure, casual, indie",2017,493.0,76561198049213233
"adventure, casual, indie",2017,493.0,FlNALIZE
"adventure, casual, indie",2017,493.0,DajTh3Dj
"adventure, casual, indie",2017,493.0,76561198075023672
"adventure, casual, indie",2017,493.0,cetrox
"adventure, casual, indie",2017,493.0,76561198071650293
"adventure, casual, indie",2017,493.0,76561198087173211
"adventure, casual, indie",2017,493.0,76561198023971448
"adventure, casual, indie",2017,493.0,DazzaMH
"adventure, casual, indie",2017,493.0,12839201
"adventure, casual, indie",2017,493.0,xVIRUSx9
"adventure, casual, indie",2017,493.0,xVIRUSx9
"adventure, casual, indie",2017,493.0,captainerickub
"adventure, casual, indie",2017,493.0,calstormgamer123
"adventure, casual, indie",2017,493.0,teejamon
"adventure, casual, indie",2017,493.0,76561198122280156
"adventure, casual, indie",2017,493.0,UCNz1EtRDfxU2pfbccI_HFxw
"adventure, casual, indie",2017,493.0,ArMeDNeo
"adventure, casual, indie",2017,493.0,76561198025470889
"adventure, casual, indie",2017,493.0,KILAR-MADNES
"adventure, casual, indie",2017,493.0,KILAR-MADNES
"adventure, casual, indie",2017,493.0,76561198066968394
"adventure, casual, indie",2017,493.0,DuftaCore
"adventure, casual, indie",2017,493.0,76561198035168526
"adventure, casual, indie",2017,493.0,76561198031636221
"adventure, casual, indie",2017,493.0,fuccboi_inc
"adventure, casual, indie",2017,493.0,triraquer
"adventure, casual, indie",2017,493.0,Fregus
"adventure, casual, indie",2017,493.0,EnergeticMooMoo
"adventure, casual, indie",2017,493.0,05461025
"adventure, casual, indie",2017,493.0,adowhal
"adventure, casual, indie",2017,493.0,76561198078392578
"adventure, casual, indie",2017,493.0,Yippy_Fastfail
"adventure, casual, indie",2017,493.0,FFFtrooper
"adventure, casual, indie",2017,493.0,76561198067182014
"adventure, casual, indie",2017,493.0,FlavoroftheMonthhh
"adventure, casual, indie",2017,493.0,45514551
"adventure, casual, indie",2017,493.0,thei1020
"adventure, casual, indie",2017,493.0,fpstheroamer
"adventure, casual, indie",2017,493.0,76561198070492901
"adventure, casual, indie",2017,493.0,76561198070492901
"adventure, casual, indie",2017,493.0,76561198042238430
"adventure, casual, indie",2017,493.0,boynextdoor7354
"adventure, casual, indie",2017,493.0,76561198080148447
"adventure, casual, indie",2017,493.0,76561198080336417
"adventure, casual, indie",2017,493.0,76561198052780455
"adventure, casual, indie",2017,493.0,76561198096045214
"adventure, casual, indie",2017,493.0,jerejosh2
"adventure, casual, indie",2017,493.0,171516
"adventure, casual, indie",2017,493.0,R3N2O
"adventure, casual, indie",2017,493.0,alyssawesome
"adventure, casual, indie",2017,493.0,76561198075943492
"adventure, casual, indie",2017,493.0,76561198087845573
"adventure, casual, indie",2017,493.0,76561198062243753
"adventure, casual, indie",2017,493.0,76561198075452263
"adventure, casual, indie",2017,493.0,bullshitstories
"adventure, casual, indie",2017,493.0,jononopeavi
"adventure, casual, indie",2017,493.0,76561198054259245
"adventure, casual, indie",2017,493.0,76561198061357304
"adventure, casual, indie",2017,493.0,76561198079632362
"adventure, casual, indie",2017,493.0,quoilo
"adventure, casual, indie",2017,493.0,76561198069617739
"adventure, casual, indie",2017,493.0,ilostmypokeballs
"adventure, casual, indie",2017,493.0,ONIEK25
"adventure, casual, indie",2017,493.0,ipaqmaster1
"adventure, casual, indie",2017,493.0,theepichunter
"adventure, casual, indie",2017,493.0,76561198076701454
"adventure, casual, indie",2017,493.0,JackcoolioX
"adventure, casual, indie",2017,493.0,dandeman31
"adventure, casual, indie",2017,493.0,legomagalaga
"adventure, casual, indie",2017,493.0,jerichoy2k
"adventure, casual, indie",2017,493.0,76561198099289520
"adventure, casual, indie",2017,493.0,meaaaaaaat
"adventure, casual, indie",2017,493.0,76561198081343863
"adventure, casual, indie",2017,493.0,76561198011128888
"adventure, casual, indie",2017,493.0,inconsequential
"adventure, casual, indie",2017,493.0,76561198042017482
"adventure, casual, indie",2017,493.0,JosephCl
"adventure, casual, indie",2017,493.0,76561198152017633
"adventure, casual, indie",2017,493.0,silverthix
"adventure, casual, indie",2017,493.0,76561198094411433
"adventure, casual, indie",2017,493.0,1R1M1
"adventure, casual, indie",2017,493.0,76561198086980563
"adventure, casual, indie",2017,493.0,thecelis
"adventure, casual, indie",2017,493.0,76561198131346891
"adventure, casual, indie",2017,493.0,76561198091833491
"adventure, casual, indie",2017,493.0,harumbe911
"adventure, casual, indie",2017,493.0,76561198097790955
"adventure, casual, indie",2017,493.0,76561198040872056
"adventure, casual, indie",2017,493.0,76561198127318540
"adventure, casual, indie",2017,493.0,FezCoolCat
"adventure, casual, indie",2017,493.0,LegoBrownHat
"adventure, casual, indie",2017,493.0,auzankerencoy
"adventure, casual, indie",2017,493.0,JasonBubbles
"adventure, casual, indie",2017,493.0,76561198091770962
"adventure, casual, indie",2017,493.0,76561198059734284
"adventure, casual, indie",2017,493.0,76561198093563764
"adventure, casual, indie",2017,493.0,atom4399
"adventure, casual, indie",2017,493.0,leonmfps
"adventure, casual, indie",2017,493.0,76561198030498775
"adventure, casual, indie",2017,493.0,loki_true
"adventure, casual, indie",2017,493.0,lucke123
"adventure, casual, indie",2017,493.0,lorderikir
"adventure, casual, indie",2017,493.0,FlyingBajr
"adventure, casual, indie",2017,493.0,76561198091688762
"adventure, casual, indie",2017,493.0,76561198035313379
"adventure, casual, indie",2017,493.0,memegod
"adventure, casual, indie",2017,493.0,8j2c4
"adventure, casual, indie",2017,493.0,M4rty_C
"adventure, casual, indie",2017,493.0,masterroach
"adventure, casual, indie",2017,493.0,Hugh-Mungus
"adventure, casual, indie",2017,493.0,niwith
"adventure, casual, indie",2017,493.0,76561198048363750
"adventure, casual, indie",2017,493.0,marmotas
"adventure, casual, indie",2017,493.0,Captain_Honey
"adventure, casual, indie",2017,493.0,Gabbu
"adventure, casual, indie",2017,493.0,FixItFox
"adventure, casual, indie",2017,493.0,theguywithnobrain
"adventure, casual, indie",2017,493.0,76561198064936176
"adventure, casual, indie",2017,493.0,76561198171017834
"adventure, casual, indie",2017,493.0,Mirstikain
"adventure, casual, indie",2017,493.0,535346456636
"adventure, casual, indie",2017,493.0,MLGDominatorGaming
"adventure, casual, indie",2017,493.0,MobbaHobba
"adventure, casual, indie",2017,493.0,ForTheWinLegitimance
"adventure, casual, indie",2017,493.0,76561198135993852
"adventure, casual, indie",2017,493.0,76561198090180844
"adventure, casual, indie",2017,493.0,Obamastar
"adventure, casual, indie",2017,493.0,76561198065414275
"adventure, casual, indie",2017,493.0,Mr-Sydney
"adventure, casual, indie",2017,493.0,70spots
"adventure, casual, indie",2017,493.0,76561198074092628
"adventure, casual, indie",2017,493.0,OHDAYUMMAHNIGGA
"adventure, casual, indie",2017,493.0,76561198059715439
"adventure, casual, indie",2017,493.0,NekakEIEI
"adventure, casual, indie",2017,493.0,SuperSecretSarah
"adventure, casual, indie",2017,493.0,amberspices
"adventure, casual, indie",2017,493.0,76561198080555860
"adventure, casual, indie",2017,493.0,76561198068224653
"adventure, casual, indie",2017,493.0,jasonporena
"adventure, casual, indie",2017,493.0,Noxious02
"adventure, casual, indie",2017,493.0,76561198103654255
"adventure, casual, indie",2017,493.0,76561198084585657
"adventure, casual, indie",2017,493.0,76561198064526566
"adventure, casual, indie",2017,493.0,idwithautism
"adventure, casual, indie",2017,493.0,spideyhero1
"adventure, casual, indie",2017,493.0,killergamer1232
"adventure, casual, indie",2017,493.0,AlienMan180
