genres,release_date,user_id,recommend,sentiment_analysis,item_id,item_name,playtime_forever
"['adventure', 'free to play', 'rpg', 'early access']",,TheMegaman96,True,2,242720,GunZ 2: The Second Duel,1142.0
"['adventure', 'free to play', 'rpg', 'early access']",,ThomWin,True,0,104900,ORION: Prelude,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,JustGetShrektGaming,True,2,381210,Dead by Daylight,134.0
"['adventure', 'free to play', 'rpg', 'early access']",,shialebeoufmeme,True,0,72850,The Elder Scrolls V: Skyrim,5806.0
"['adventure', 'free to play', 'rpg', 'early access']",,fael7,True,2,257510,The Talos Principle,189.0
"['adventure', 'free to play', 'rpg', 'early access']",,ashcraft11,True,2,232090,Killing Floor 2,3625.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198069091678,True,2,242050,Assassin's Creed IV Black Flag,2006.0
"['adventure', 'free to play', 'rpg', 'early access']",,fatpaynus,True,2,370510,Marble Mayhem: Fragile Ball,19.0
"['adventure', 'free to play', 'rpg', 'early access']",,beegeemdfk,True,2,417890,Apotheon Arena,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,mypetjewjew,True,2,50,Half-Life: Opposing Force,94.0
"['adventure', 'free to play', 'rpg', 'early access']",,Slavonic,True,2,31280,Poker Night at the Inventory,271.0
"['adventure', 'free to play', 'rpg', 'early access']",,Bigodyddasa,True,2,12840,DiRT 2,422.0
"['adventure', 'free to play', 'rpg', 'early access']",,Xavierdotcom,True,2,202090,Magicka: Wizard Wars,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,Esenix,True,1,253710,theHunter,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198069487879,True,1,273110,Counter-Strike Nexon: Zombies,110.0
"['adventure', 'free to play', 'rpg', 'early access']",,ruemz1,True,2,335150,Magic Barrage - Bitferno,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,cytress,True,2,355180,Codename CURE,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,61241571,True,2,107100,Bastion,1435.0
"['adventure', 'free to play', 'rpg', 'early access']",,ohmygodtheykilledkennyyoubastard,False,0,240,Counter-Strike: Source,1.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198069623107,True,0,218230,PlanetSide 2,152.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198069628927,False,0,233740,Organ Trail: Director's Cut,2261.0
"['adventure', 'free to play', 'rpg', 'early access']",,DeCaptin,True,1,239350,Spelunky,565.0
"['adventure', 'free to play', 'rpg', 'early access']",,Shotfirerkid,True,2,221910,The Stanley Parable,1355.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198069732280,True,2,304650,Sunless Sea,166.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198069827380,True,2,413410,Danganronpa: Trigger Happy Havoc,2660.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198069898048,True,2,233270,Far Cry® 3 Blood Dragon,109.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198069921017,True,0,409710,BioShock Remastered,15.0
"['adventure', 'free to play', 'rpg', 'early access']",,firstshop,True,2,1250,Killing Floor,1676.0
"['adventure', 'free to play', 'rpg', 'early access']",,expos,True,1,16450,F.E.A.R. 2: Project Origin,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198070074638,True,2,247910,Sniper Elite: Nazi Zombie Army 2,728.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198070080626,True,2,223530,Left 4 Dead 2 Beta,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,royrox,True,2,235720,Cubetractor,1.0
"['adventure', 'free to play', 'rpg', 'early access']",,Jamez_Hearn,True,2,208090,Loadout,257.0
"['adventure', 'free to play', 'rpg', 'early access']",,LeAllien,True,2,17300,Crysis,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,dkdakter,True,2,32510,LEGO® Star Wars™ III: The Clone Wars™,59.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198070493014,True,0,38740,EDGE,3.0
"['adventure', 'free to play', 'rpg', 'early access']",,mcustoms,True,2,39190,Dungeon Siege,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,oceanbleu,True,0,203630,Warlock - Master of the Arcane,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198070612900,False,0,219680,Proteus,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198070698244,True,2,47830,Medal of Honor(TM) Multiplayer,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,jackktee,True,0,362300,H1Z1: Just Survive Test Server,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,RyderOriginal,True,1,316390,sZone-Online,15.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198070940556,True,2,354640,The Settlers Online,51.0
"['adventure', 'free to play', 'rpg', 'early access']",,rearae,True,2,383080,Sakura Clicker,84.0
"['adventure', 'free to play', 'rpg', 'early access']",,Texnocsgo,True,2,421040,Plantera,788.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198070997482,True,2,4770,Rome: Total War - Alexander,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198071117429,True,2,310370,The Way of Life Free Edition,18.0
"['adventure', 'free to play', 'rpg', 'early access']",,yhagozanon,True,1,243870,Tom Clancy's Ghost Recon Phantoms - NA,175.0
"['adventure', 'free to play', 'rpg', 'early access']",,A1ntEzyBeinSqky,True,2,40300,Risen,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198071259016,True,2,367540,Starbound - Unstable,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198071379867,True,2,107410,Arma 3,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198071454865,True,2,24960,Battlefield: Bad Company 2,13419.0
"['adventure', 'free to play', 'rpg', 'early access']",,sem12347,True,2,218620,PAYDAY 2,1198.0
"['adventure', 'free to play', 'rpg', 'early access']",,mrtenacity99,True,1,10180,Call of Duty: Modern Warfare 2,21.0
"['adventure', 'free to play', 'rpg', 'early access']",,Hazzamiester,True,2,42710,Call of Duty: Black Ops - Multiplayer,20.0
"['adventure', 'free to play', 'rpg', 'early access']",,huywin,True,2,212680,FTL: Faster Than Light,11277.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198071836212,True,2,236390,War Thunder,1000.0
"['adventure', 'free to play', 'rpg', 'early access']",,jokasavage,True,0,265630,Fistful of Frags,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,munholi,True,2,253710,theHunter,16.0
"['adventure', 'free to play', 'rpg', 'early access']",,AZNANG,True,1,33440,Driver San Francisco,9513.0
"['adventure', 'free to play', 'rpg', 'early access']",,Meepperoni,True,2,228380,Next Car Game: Wreckfest,181.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198072043722,True,2,224580,Arma 2: DayZ Mod,21.0
"['adventure', 'free to play', 'rpg', 'early access']",,plskeelkan,True,1,1900,Earth 2160,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,sniparsxx,True,1,223750,DCS World,2.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198072126118,True,2,251060,Wargame: Red Dragon,1373.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198072135272,True,1,285160,LEGO® The Hobbit™,30.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198072186503,True,0,6060,STAR WARS™ Battlefront™ II,405.0
"['adventure', 'free to play', 'rpg', 'early access']",,wooissalty,True,2,219600,NBA 2K13,1262.0
"['adventure', 'free to play', 'rpg', 'early access']",,patbarlow69,True,0,226740,Monster Loves You!,112.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198072505649,True,1,284460,DeadCore,78.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198072573871,True,2,382490,Relic Hunters Zero,27.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198072604584,True,2,206480,Dungeons & Dragons Online®,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198072617841,True,1,227100,Sniper Elite: Nazi Zombie Army,276.0
"['adventure', 'free to play', 'rpg', 'early access']",,nimoxnazgul,True,2,248820,Risk of Rain,234.0
"['adventure', 'free to play', 'rpg', 'early access']",,HybridWolfKyle,True,1,363970,Clicker Heroes,4556.0
"['adventure', 'free to play', 'rpg', 'early access']",,NeoESWhiteoutZ,True,2,22330,The Elder Scrolls IV: Oblivion ,53.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198072747255,True,2,12210,Grand Theft Auto IV,2364.0
"['adventure', 'free to play', 'rpg', 'early access']",,SimplyKappa,True,0,34030,Napoleon: Total War,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,SabreHound,True,1,11590,Hospital Tycoon,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198072938709,True,0,495910,Dungeon Fighter Online,563.0
"['adventure', 'free to play', 'rpg', 'early access']",,Cokemania,True,2,2570,Vigil: Blood Bitterness,1.0
"['adventure', 'free to play', 'rpg', 'early access']",,kozke,True,2,22370,Fallout 3 - Game of the Year Edition,182.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198073069974,True,2,97000,Solar 2,97.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198073094125,True,2,63380,Sniper Elite V2,19.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198073113810,True,1,220240,Far Cry® 3,1765.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198073199110,True,1,280040,A Wizard's Lizard,34.0
"['adventure', 'free to play', 'rpg', 'early access']",,Pkpure,True,2,205790,Dota 2 Test,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198073330411,False,0,32390,STAR WARS™ Jedi Knight: Mysteries of the Sith™,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,misstie,False,2,270170,Depression Quest,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198073473575,True,1,417890,Apotheon Arena,30.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198073496938,True,0,219740,Don't Starve,5247.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198073580952,True,0,44350,GRID 2,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198073631877,True,1,2400,The Ship,52.0
"['adventure', 'free to play', 'rpg', 'early access']",,_itsbf3_,True,2,2420,The Ship Single Player,43.0
"['adventure', 'free to play', 'rpg', 'early access']",,joaoflavio,False,1,205790,Dota 2 Test,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,camicase,True,1,299360,Block N Load,1.0
"['adventure', 'free to play', 'rpg', 'early access']",,tntnguyen03,True,2,218230,PlanetSide 2,5420.0
"['adventure', 'free to play', 'rpg', 'early access']",,gamesownedbyme,True,2,32470,STAR WARS™ Empire at War: Gold Pack,1444.0
"['adventure', 'free to play', 'rpg', 'early access']",,ventrids,True,2,24240,PAYDAY: The Heist,7.0
"['adventure', 'free to play', 'rpg', 'early access']",,XUXU23456789,True,2,223530,Left 4 Dead 2 Beta,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,the_suicidal_psychomidget,True,2,205790,Dota 2 Test,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198074366598,True,2,9500,Gish,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198074447562,True,0,72850,The Elder Scrolls V: Skyrim,2523.0
"['adventure', 'free to play', 'rpg', 'early access']",,TheAnima,True,2,211820,Starbound,993.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198074553384,True,1,6850,Hitman 2: Silent Assassin,41.0
"['adventure', 'free to play', 'rpg', 'early access']",,DoRePencil,True,2,8850,BioShock 2,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,DNK_Koshi,True,1,380,Half-Life 2: Episode One,274.0
"['adventure', 'free to play', 'rpg', 'early access']",,henslither608,True,2,19900,Far Cry 2,1382.0
"['adventure', 'free to play', 'rpg', 'early access']",,CharlZen,True,0,22200,Zeno Clash,59.0
"['adventure', 'free to play', 'rpg', 'early access']",,dilminhapocoto,True,1,20550,Red Faction II,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198075375032,True,2,620,Portal 2,576.0
"['adventure', 'free to play', 'rpg', 'early access']",,moose1199,True,2,209830,Lone Survivor: The Director's Cut,20.0
"['adventure', 'free to play', 'rpg', 'early access']",,SimplePixels,True,2,233230,Kairo,12.0
"['adventure', 'free to play', 'rpg', 'early access']",,23012003,True,2,333930,Dirty Bomb,11.0
"['adventure', 'free to play', 'rpg', 'early access']",,mazokn,False,0,355840,Survarium,138.0
"['adventure', 'free to play', 'rpg', 'early access']",,CDTH,True,2,35140,Batman: Arkham Asylum GOTY Edition,1617.0
"['adventure', 'free to play', 'rpg', 'early access']",,youngbenaffleck,True,1,3900,Sid Meier's Civilization IV,157.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198076004132,True,2,203140,Hitman: Absolution,1020.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198076108428,True,2,45300,Wings of Prey,2522.0
"['adventure', 'free to play', 'rpg', 'early access']",,93769201,True,2,49520,Borderlands 2,2758.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198076299728,True,2,340,Half-Life 2: Lost Coast,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,Baileyhulanmilligan,True,2,104900,ORION: Prelude,737.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198076470478,True,2,242920,Banished,676.0
"['adventure', 'free to play', 'rpg', 'early access']",,TheNotPlaying,True,2,323370,TERA,78.0
"['adventure', 'free to play', 'rpg', 'early access']",,Tokiwadai,True,2,236390,War Thunder,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,eEssiEe,True,0,222880,Insurgency,180.0
"['adventure', 'free to play', 'rpg', 'early access']",,CuriousJackson,True,2,239430,Q.U.B.E: Director's Cut,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,instalk,True,2,301520,Robocraft,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198076717446,True,2,250400,How to Survive,533.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198076731390,True,2,55230,Saints Row: The Third,499.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198076749377,True,2,6920,Deus Ex: Invisible War,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,404ok4561687987879847,False,0,252490,Rust,946.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198077265365,True,1,277430,Halo: Spartan Assault,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,TheMarshmallowMan101,True,2,330830,Tales from the Borderlands,253.0
"['adventure', 'free to play', 'rpg', 'early access']",,rushyy,True,2,224260,No More Room in Hell,63.0
"['adventure', 'free to play', 'rpg', 'early access']",,teriyakichiken,True,1,6880,Just Cause,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,I-360-No-Scoped-JFK,True,2,385770,Time Clickers,411.0
"['adventure', 'free to play', 'rpg', 'early access']",,Ebolyn,True,2,246900,Viscera Cleanup Detail,1137.0
"['adventure', 'free to play', 'rpg', 'early access']",,king_perish,True,2,248390,Craft The World,921.0
"['adventure', 'free to play', 'rpg', 'early access']",,DonationsAreAccepted,True,2,239200,Amnesia: A Machine for Pigs,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,51jets,True,2,258970,Gauntlet™ ,270.0
"['adventure', 'free to play', 'rpg', 'early access']",,habibiandtheboies,True,2,351090,Regency Solitaire,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198077733387,False,0,297130,Titan Souls,169.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198077886411,True,1,8190,Just Cause 2,50.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198078053476,True,2,207610,The Walking Dead,916.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198078061206,True,2,207350,Ys Origin,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198078154354,True,2,223810,Ys I,0.0
"['adventure', 'free to play', 'rpg', 'early access']",,malkeh,True,1,243870,Tom Clancy's Ghost Recon Phantoms - NA,2602.0
"['adventure', 'free to play', 'rpg', 'early access']",,Hablarakion,True,1,233270,Far Cry® 3 Blood Dragon,36.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198078530143,False,2,470260,Event[0],367.0
"['adventure', 'free to play', 'rpg', 'early access']",,DivineWaterCrackers,True,0,252490,Rust,21066.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198078678934,True,0,231990,Spider-Man: Shattered Dimensions,386.0
"['adventure', 'free to play', 'rpg', 'early access']",,zomethingelses,True,2,434570,Blood and Bacon,39.0
"['adventure', 'free to play', 'rpg', 'early access']",,PurpleYoshi_2Bees,True,2,105600,Terraria,1612.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198078775483,True,1,208090,Loadout,70.0
"['adventure', 'free to play', 'rpg', 'early access']",,phansy_,True,2,365720,Skyrim Script Extender (SKSE),1.0
"['adventure', 'free to play', 'rpg', 'early access']",,76561198078844086,True,2,47890,The Sims(TM) 3,3578.0
"['adventure', 'free to play', 'rpg', 'early access']",,bankzy04271997,True,2,349110,Medieval Engineers - Mod SDK,0.0
